
"Banco de M�xico"

"Sistemas de pago de bajo valor"
"Monto operado a trav�s de tarjetas"

"Fecha de consulta: 09/02/2026 05:57:40"

""

"Título","Total de monto operado a trav�s de tarjetas","Monto operado a través de tarjetas de débito","Monto operado a través de tarjetas de crédito","Total de monto operado a través de tarjetas en Agencias de Viajes","Monto operado a través de tarjetas de débito en Agencias de Viajes","Monto operado a través de tarjetas de crédito en Agencias de Viajes","Total de monto operado a través de tarjetas en Agregadores","Monto operado a través de tarjetas de débito en Agregadores","Monto operado a través de tarjetas de crédito en Agregadores","Total de monto operado a través de tarjetas en Aseguradoras","Monto operado a través de tarjetas de débito en Aseguradoras","Monto operado a través de tarjetas de crédito en Aseguradoras","Total de monto operado a través de tarjetas en Beneficencia","Monto operado a través de tarjetas de débito en Beneficencia","Monto operado a través de tarjetas de crédito en Beneficencia","Total de monto operado a trav�s de tarjetas en Colegios y Universidades","Monto operado a trav�s de tarjetas de d�bito en Colegios y Universidades","Monto operado a trav�s de tarjetas de cr�dito en Colegios y Universidades","Total de monto operado a trav�s de tarjetas en Comida R�pida","Monto operado a trav�s de tarjetas de d�bito en Comida R�pida","Monto operado a trav�s de tarjetas de cr�dito en Comida R�pida","Total de monto operado a trav�s de tarjetas en Educaci�n B�sica","Monto operado a trav�s de tarjetas de d�bito en Educaci�n B�sica","Monto operado a trav�s de tarjetas de cr�dito en Educaci�n B�sica","Total de monto operado a trav�s de tarjetas en Entretenimiento","Monto operado a trav�s de tarjetas de d�bito en Entretenimiento","Monto operado a trav�s de tarjetas de cr�dito en Entretenimiento","Total de monto operado a trav�s de tarjetas en Estacionamientos","Monto operado a trav�s de tarjetas de d�bito en Estacionamientos","Monto operado a trav�s de tarjetas de cr�dito en Estacionamientos","Total de monto operado a trav�s de tarjetas en Farmacias","Monto operado a trav�s de tarjetas de d�bito en Farmacias","Monto operado a trav�s de tarjetas de cr�dito en Farmacias","Total de monto operado a trav�s de tarjetas en Gasolineras","Monto operado a trav�s de tarjetas de d�bito en Gasolineras","Monto operado a trav�s de tarjetas de cr�dito en Gasolineras","Total de monto operado a trav�s de tarjetas en Gobierno","Monto operado a trav�s de tarjetas de d�bito en Gobierno","Monto operado a trav�s de tarjetas de cr�dito en Gobierno","Total de monto operado a trav�s de tarjetas en Grandes superficies","Monto operado a trav�s de tarjetas de d�bito en Grandes superficies","Monto operado a trav�s de tarjetas de cr�dito en Grandes superficies","Total de monto operado a trav�s de tarjetas en Guarder�as","Monto operado a trav�s de tarjetas de d�bito en Guarder�as","Monto operado a trav�s de tarjetas de cr�dito en Guarder�as","Total de monto operado a trav�s de tarjetas en Hospitales","Monto operado a trav�s de tarjetas de d�bito en Hospitales","Monto operado a trav�s de tarjetas de cr�dito en Hospitales","Total de monto operado a trav�s de tarjetas en Hoteles","Monto operado a trav�s de tarjetas de d�bito en Hoteles","Monto operado a trav�s de tarjetas de cr�dito en Hoteles","Total de monto operado a trav�s de tarjetas en Miscel�neos","Monto operado a trav�s de tarjetas de d�bito en Miscel�neos","Monto operado a trav�s de tarjetas de cr�dito en Miscel�neos","Total de monto operado a trav�s de tarjetas en M�dicos y dentistas","Monto operado a trav�s de tarjetas de d�bito en M�dicos y dentistas","Monto operado a trav�s de tarjetas de cr�dito en M�dicos y dentistas","Total de monto operado a trav�s de tarjetas en No definido","Monto operado a trav�s de tarjetas de d�bito en No definido","Monto operado a trav�s de tarjetas de cr�dito en No definido","Total de monto operado a trav�s de tarjetas en Otros","Monto operado a trav�s de tarjetas de d�bito en Otros","Monto operado a trav�s de tarjetas de cr�dito en Otros","Total de monto operado a trav�s de tarjetas en Peaje","Monto operado a trav�s de tarjetas de d�bito en Peaje","Monto operado a trav�s de tarjetas de cr�dito en Peaje","Total de monto operado a trav�s de tarjetas en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de d�bito en Refacciones y ferreter�a","Monto operado a trav�s de tarjetas de cr�dito en Refacciones y ferreter�a","Total de monto operado a trav�s de tarjetas en Renta de Autos","Monto operado a trav�s de tarjetas de d�bito en Renta de Autos","Monto operado a trav�s de tarjetas de cr�dito en Renta de Autos","Total de monto operado a trav�s de tarjetas en Restaurantes","Monto operado a trav�s de tarjetas de d�bito en Restaurantes","Monto operado a trav�s de tarjetas de cr�dito en Restaurantes","Total de monto operado a trav�s de tarjetas en Salones de belleza","Monto operado a trav�s de tarjetas de d�bito en Salones de belleza","Monto operado a trav�s de tarjetas de cr�dito en Salones de belleza","Total de monto operado a trav�s de tarjetas en Supermercados","Monto operado a trav�s de tarjetas de d�bito en Supermercados","Monto operado a trav�s de tarjetas de cr�dito en Supermercados","Total de monto operado a trav�s de tarjetas en Telecomunicaciones","Monto operado a trav�s de tarjetas de d�bito en Telecomunicaciones","Monto operado a trav�s de tarjetas de cr�dito en Telecomunicaciones","Total de monto operado a trav�s de tarjetas en Transporte A�reo","Monto operado a trav�s de tarjetas de d�bito en Transporte A�reo","Monto operado a trav�s de tarjetas de cr�dito en Transporte A�reo","Total de monto operado a trav�s de tarjetas en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de d�bito en Transporte Terrestre de Pasajeros","Monto operado a trav�s de tarjetas de cr�dito en Transporte Terrestre de Pasajeros","Total de monto operado a trav�s de tarjetas en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de d�bito en Ventas al detalle (Retail)","Monto operado a trav�s de tarjetas de cr�dito en Ventas al detalle (Retail)"
13/01/2017,4805282735,2643501396,2161781339,43864270,8010409,35853860,66433813,29392889,37040924,146366837,18726118,127640719,35646248,21068490,14577758,149924996,83330019,66594977,34301934,23901515,10400419,68271862,38212193,30059669,220690855,51849897,168840958,525463,142246,383216,97061798,60243174,36818624,375044660,242530116,132514544,158334998,68594461,89740537,1267874688,912870905,355003783,744924,417996,326928,48190631,22012302,26178329,77732380,28615014,49117365,79311334,52536051,26775283,55256411,27925915,27330497,17703,16775,928,283908593,112661076,171247517,13801470,2147402,11654068,117645587,73796120,43849468,5779989,1498340,4281649,211670192,122439699,89230493,16749151,9563770,7185381,949689,573231,376457,152223609,58005287,94218322,148501615,35885891,112615724,40261987,17321970,22940018,888195047,519212122,368982925
14/01/2017,5343959230,3166486810,2177472421,42119399,8894996,33224403,66267359,30438750,35828608,173648972,15556399,158092572,46898131,29871920,17026211,152161645,88358537,63803108,43476045,30715894,12760151,60189632,33496079,26693553,158799336,66336134,92463202,470614,149571,321042,101192269,67694038,33498231,386607598,257922656,128684942,143738926,61105206,82633720,1540313261,1169343534,370969727,504034,377646,126388,49633328,23803098,25830230,85769280,31974084,53795196,98634069,69941749,28692320,59089780,31112622,27977158,0,0,0,276254807,119062385,157192422,16716489,2375461,14341029,115367141,72493917,42873224,6151903,1522361,4629543,300400214,181821691,118578523,21165089,12393372,8771717,888571,585027,303544,186972107,68943094,118029013,136107588,33703353,102404236,40916068,19888837,21027230,1033505577,636604399,396901178
15/01/2017,5528106504,3541514010,1986592495,31313712,7004154,24309558,65797722,32004947,33792774,14596035,2821850,11774186,24691834,14473541,10218293,83963025,49906150,34056875,50729989,35735575,14994415,16949857,9991459,6958398,192359115,76312585,116046530,357667,117547,240120,102253274,68983587,33269687,344984326,229231062,115753263,46717565,20715305,26002260,2192894528,1655950276,536944252,71565,49469,22096,39901265,18066999,21834266,71203634,30773847,40429787,102449282,74994731,27454551,41883257,22055543,19827714,86241,62056,24185,225935886,95133917,130801970,13953265,1763004,12190261,95561029,59803105,35757924,5215138,1484702,3730436,372704223,223537460,149166763,19285534,11104343,8181191,887457,564018,323439,119135633,59043169,60092464,98188480,26645808,71542672,32835046,16720066,16114980,1121200921,696463734,424737187
16/01/2017,5054390686,3208055091,1846335595,31682896,5966580,25716316,54872960,26211205,28661755,65717283,9561801,56155483,8858764,3035156,5823608,53775425,32537965,21237459,45442495,31086355,14356139,32927314,19960156,12967158,124432084,64966698,59465386,312240,98190,214050,86821842,58587676,28234166,320041783,207483396,112558387,47759620,20470287,27289333,2357904763,1738388845,619515918,452826,308108,144718,35119587,16176135,18943452,65687106,26439361,39247745,82557644,57629008,24928637,30641005,16657393,13983611,27094,14517,12577,180670064,73602411,107067653,10003499,1373785,8629713,56576811,36004039,20572771,4706488,1321795,3384693,296987364,170578893,126408471,9784717,5858679,3926037,535746,351760,183986,110304071,47711638,62592433,95351796,24208108,71143689,32064392,15482747,16581645,812371008,495982403,316388604
17/01/2017,5145018661,2841281851,2303736810,47186054,8704112,38481942,52217715,23062907,29154808,230775886,18642924,212132961,46280192,27373119,18907073,145106810,83587109,61519700,27607038,19016424,8590614,77194627,44446681,32747946,120358850,50570421,69788428,493921,134751,359170,115300118,72113344,43186774,382555370,241238808,141316561,186466618,76408477,110058141,1514764798,1099898245,414866554,950112,643035,307077,47153465,22609577,24543888,85773978,29987464,55786514,79235302,50966840,28268461,59132161,30454437,28677724,0,0,0,330854300,124683260,206171040,14465378,2308586,12156792,124538940,76365392,48173547,6343241,1759590,4583651,134969470,78701405,56268065,13107526,7246709,5860817,718310,458234,260076,223720894,72761298,150959596,139490320,33408920,106081399,35212746,15272325,19940421,903044522,528457455,374587067
18/01/2017,4735325689,2580546060,2154779628,48511394,8920011,39591382,67952637,29233940,38718697,149081701,15857091,133224611,38023785,20794067,17229718,106212056,60924221,45287836,28312912,19340118,8972794,51817474,29050025,22767449,123981708,48113049,75868658,444984,105982,339003,102180655,62557202,39623453,375461247,234879593,140581654,177393035,71742946,105650089,1357754719,961312309,396442410,631901,371795,260105,46703686,21847759,24855926,68208541,27153114,41055427,72716436,44955336,27761099,53708253,27762181,25946072,0,0,0,305661898,115442835,190219063,13974821,2213667,11761154,119938902,73041567,46897335,5310137,1350168,3959969,150135516,84529690,65605825,14990859,7787117,7203742,639763,384729,255033,188916755,57796303,131120452,167335659,38883529,128452130,36158996,14381460,21777537,863165258,499814255,363351004
19/01/2017,4509204208,2402006717,2107197491,45104090,8244222,36859869,68616224,27925170,40691054,162783697,13774234,149009463,35610621,18830537,16780084,96815409,54526796,42288613,30593109,20675244,9917865,42115320,22999004,19116316,102223424,44842145,57381280,582045,147025,435020,96847793,59372967,37474826,373352040,234200656,139151384,182848622,71413088,111435534,1152549254,806087915,346461338,481679,319184,162495,47435384,21547227,25888157,74810843,28582166,46228677,72741556,45032563,27708993,55107215,27160513,27946702,50797,8497,42301,293430076,111332506,182097570,12309985,2042268,10267717,125127582,74634495,50493087,5649191,1464713,4184478,172731941,95378192,77353749,14164957,7656232,6508725,644545,384801,259744,173978613,49895680,124082932,161284325,35932382,125351943,37523654,15512635,22011018,871690218,502083662,369606556
20/01/2017,4539845541,2432497957,2107347585,49800256,8601467,41198789,65459841,28726894,36732947,144062472,12712885,131349587,37492740,19717647,17775092,103166780,58081879,45084900,34173013,23179849,10993164,37863486,19769262,18094224,100423442,44127029,56296413,553338,154251,399088,94503858,58801467,35702391,387949800,244860406,143089394,176139157,67393521,108745636,1126960384,795127956,331832429,483752,282263,201489,50891490,22894550,27996940,92213251,30123641,62089610,78922994,50619273,28303721,56521287,27816437,28704849,7821,0,7821,287670392,105331571,182338822,17478111,2492603,14985507,117600124,71473581,46126543,6280152,1503630,4776522,208852605,117525154,91327450,15417717,8489608,6928109,612215,360986,251229,166636645,49081940,117554705,154038739,34735718,119303020,40791921,16739347,24052574,886877759,511773141,375104618
21/01/2017,4882207681,2676604103,2205603579,39715319,8523622,31191697,67280574,30299916,36980658,144835479,12415002,132420477,38171165,22670999,15500165,98282041,53120308,45161733,41799634,27795449,14004185,35801814,16121769,19680045,120942731,51720696,69222035,353924,107091,246833,93490393,58424380,35066013,383211465,244725819,138485645,150197288,58541926,91655362,1315386858,925778881,389607977,244443,131602,112841,50114301,22037639,28076662,127673456,32909841,94763615,91729105,61775578,29953527,54573391,27156776,27416615,0,0,0,278454759,105334987,173119771,20189777,2400727,17789050,108800478,67132244,41668234,6525439,1593160,4932279,283474766,160674862,122799905,19304976,10638921,8666055,746426,479928,266498,173251958,58072997,115178961,137437558,31799198,105638360,38726612,17553354,21173257,961491551,566666429,394825122
22/01/2017,4702517447,2786682961,1915834487,29391592,6207392,23184199,62764427,28879742,33884685,10398363,1932009,8466354,19197481,9404362,9793119,38022428,22950560,15071868,48570092,31710240,16859852,10305925,5749671,4556254,123348397,55552780,67795616,312684,156097,156587,92168739,57450708,34718031,334949281,213177187,121772094,54678123,20361137,34316986,1723670729,1195034183,528636546,46714,20874,25840,38856769,17307002,21549767,103936678,29019350,74917329,89340548,61864897,27475651,39608854,19756228,19852626,10078,1082,8996,186099925,76224583,109875342,16407708,1712188,14695520,89324882,53663561,35661321,5136940,1422552,3714388,350544377,194764182,155780195,18080259,9670433,8409826,1058415,498969,559447,88635378,44074492,44560886,93408297,23814583,69593714,29555242,14453773,15101469,1004688122,589848145,414839977
23/01/2017,4307129486,2525389518,1781739968,27967240,4788874,23178366,48034049,21489187,26544861,47324504,3860095,43464409,7361630,2026992,5334638,32394484,19112774,13281711,43694254,27913352,15780901,15442870,8598117,6844753,103588966,50970677,52618289,231943,81627,150316,81059016,50452472,30606544,313845059,195168100,118676959,53171897,20566535,32605362,1865231935,1268689167,596542768,155764,103380,52384,35793371,16455805,19337566,62590102,25577962,37012140,74242142,50586263,23655878,28727435,14668979,14058456,7998,7998,0,163028806,61551062,101477744,10233967,1299632,8934334,54388326,33397867,20990458,4928925,1313358,3615568,278998236,149066873,129931363,8892877,5033043,3859834,580357,339555,240803,93899263,34848335,59050928,90503952,22909802,67594151,31074926,13917944,17156982,729735192,420593693,309141499
24/01/2017,4543191471,2370625441,2172566030,46373461,8096892,38276569,45574242,19247156,26327086,176571811,15426831,161144980,37479707,20045116,17434592,94981719,53549546,41432173,26728309,17213644,9514665,38474817,19839751,18635065,95085315,38219057,56866257,273009,105979,167031,112997628,66734814,46262815,384160449,234520538,149639910,205804785,71785388,134019398,1257938312,853677971,404260341,343549,215227,128322,47683622,21124703,26558919,71888328,27057570,44830758,72746875,45155229,27591646,57102274,27021447,30080827,0,0,0,305805817,106342222,199463595,14414175,2026327,12387848,123624882,73845510,49779372,5834636,1681087,4153549,129080688,70582105,58498583,11755442,6256639,5498802,640080,325455,314625,174321731,55511792,118809939,135739826,29012940,106726886,35663850,14374290,21289560,834102132,471630215,362471918
25/01/2017,4399169689,2244024745,2155144944,45491549,7972148,37519401,61635045,24857821,36777224,161751155,15597838,146153317,34692943,15900681,18792262,80437065,43706279,36730786,27529654,17788064,9741590,35788521,18109069,17679452,89577388,35519188,54058201,284590,77760,206830,99754579,58221682,41532897,375853936,229188145,146665790,212531598,72081218,140450380,1161499267,769864217,391635049,254342,132885,121457,45737157,20286269,25450888,66952485,25557584,41394901,68907031,40955205,27951827,53290626,24848426,28442200,11032,10843,189,290352882,102520779,187832103,15813071,2074708,13738364,121325884,72747836,48578048,5064582,1306835,3757747,147057769,78319642,68738127,13631846,7199908,6431938,694691,417270,277421,165861197,50608159,115253038,164635353,36570084,128065269,36493075,13158404,23334670,816259377,458425798,357833579
26/01/2017,4377168697,2220693625,2156475072,45466925,7807001,37659924,27925008,11227851,16697157,183596693,14176791,169419902,32197853,15777409,16420443,88263034,44299445,43963589,29537139,19099111,10438029,35694072,18024971,17669101,110237037,45897761,64339276,539116,107315,431801,76392930,45252054,31140876,380150071,234014826,146135245,225380909,78137595,147243314,1093383583,719782218,373601366,253777,141927,111851,48330449,22426334,25904116,74930650,28400010,46530641,69384502,42524147,26860356,53101063,25741401,27359662,17487,600,16887,295905993,105641095,190264897,15396088,2120154,13275935,124180867,74025031,50155836,5478853,1547951,3930902,166407962,87845865,78562097,14435597,7514163,6921434,751389,442052,309336,136329152,47266642,89062510,164659633,36284206,128375427,37720476,14232632,23487844,841120386,470935065,370185321
27/01/2017,4533365453,2331505125,2201860329,47209123,7861134,39347989,98242673,40071338,58171335,167938733,14438129,153500605,35678447,17751817,17926630,88198279,46187319,42010960,34089416,22419949,11669466,35347185,17756280,17590905,116151448,40176253,75975196,355332,128720,226612,76044833,45740412,30304421,398797435,248712637,150084798,227593849,77640417,149953432,1105823544,741857706,363965838,276621,192733,83888,49436168,22898555,26537613,82370950,31057674,51313275,78703748,50121576,28582172,54115811,26282935,27832876,20856,600,20256,289817732,100918328,188899404,16281925,2183281,14098644,117471267,71264603,46206664,5860218,1526768,4333450,220045910,119677422,100368488,16249327,8452544,7796782,773232,475536,297696,113069104,46077262,66991842,165085126,34945321,130139805,37647133,15857189,21789944,854670029,478830687,375839342
28/01/2017,5037644905,2753377103,2284267801,42511764,7862783,34648981,64099243,28270995,35828248,163397044,12512981,150884063,41397307,27084174,14313133,84751095,47210567,37540528,42538073,27863285,14674788,28101026,13210359,14890667,129052570,52905176,76147394,307363,105352,202012,132290060,81100085,51189975,408829251,257922308,150906943,211816290,68551500,143264790,1374076887,970146371,403930516,154414,86706,67707,50420134,22702808,27717326,92803232,33128169,59675063,94762509,63269293,31493216,55761084,26589135,29171949,27978,24898,3080,290566670,103855905,186710764,16581204,2231023,14350182,113360282,68837638,44522644,7344069,1669829,5674240,291862510,160973984,130888526,19459858,10593340,8866517,954221,546293,407928,104713494,49390748,55322746,149218279,30718632,118499647,37491611,17416054,20075557,988995383,566596710,422398673
29/01/2017,4936144446,2912942994,2023201452,32906032,6140778,26765254,61316932,27899023,33417909,13226122,2645493,10580629,20235074,10927230,9307843,37792737,21448205,16344532,47922812,30822028,17100785,13230799,6768790,6462009,122590647,56026575,66564072,231804,104969,126835,93035370,58291971,34743399,356573542,225933420,130640122,78645971,26070255,52575716,1860480790,1292635256,567845534,40463,20663,19800,40432994,18157210,22275784,73549784,28742773,44807011,95104753,66519378,28585376,39642019,18670759,20971260,0,0,0,204672430,79656501,125015929,14853386,1736466,13116920,89565285,53103257,36462028,5377675,1240276,4137399,353144956,192637527,160507429,18272163,9732388,8539775,848286,502606,345680,116848683,51934485,64914198,92774775,20919627,71855148,30141895,14402035,15739860,1022686267,589253050,433433217
30/01/2017,4624587350,2671855116,1952732234,30767948,5361345,25406604,50188858,22410266,27778591,33053849,4090059,28963791,8516004,2624576,5891428,44078073,23835556,20242517,42992292,27266654,15725638,25364062,13622663,11741398,109557008,53799663,55757345,266603,111964,154638,82751681,51413782,31337899,341928777,211577014,130351763,90024797,29734257,60290540,2000689251,1361566350,639122901,346191,213569,132621,35568423,16265048,19303375,67122621,24810904,42311717,81372962,55403568,25969393,29335698,14786538,14549160,88352,11802,76550,199935104,69509322,130425782,10498963,1297936,9201026,58406713,35343531,23063182,4990615,1172383,3818232,280487513,146120854,134366659,9602489,5084803,4517686,523073,308093,214980,120980943,43819800,77161143,98420572,22994853,75425718,30366940,14136969,16229971,736360978,413160993,323199985
31/01/2017,5489669378,2857565715,2632103663,46965140,8241435,38723705,48980550,20937729,28042821,254078057,15819934,238258123,56762424,24630575,32131849,132182041,73242199,58939842,27907874,18684129,9223746,75105656,39097733,36007923,118690274,49417553,69272722,276265,92426,183839,120433771,73646305,46787466,440409991,272250548,168159444,325487689,105895848,219591841,1515748210,1056344272,459403938,754844,483578,271266,49912358,23396639,26515719,74709681,25181192,49528489,95220548,59057840,36162707,56990587,28233922,28756664,0,0,0,397075106,139224118,257850989,14812723,2150596,12662127,132147255,79155417,52991837,6769802,1730104,5039699,133471800,75106261,58365540,12373704,6735252,5638453,767655,455037,312618,217595029,76417789,141177240,169589820,37174213,132415607,34646820,14864355,19782465,929803704,529898719,399904985
01/02/2017,5752509290,3101574830,2650934460,50935316,9391186,41544130,68091534,28440831,39650703,163500396,21089329,142411066,50078895,29329049,20749846,136381825,74676907,61704918,30176618,20638838,9537780,81795500,43599848,38195652,188158138,61590794,126567344,364842,128189,236653,110466400,70999821,39466580,452361952,280861227,171500725,307862322,103620440,204241883,1620729084,1170527950,450201134,1031482,651660,379822,48625180,21863906,26761274,74465317,26478389,47986928,99854884,59894686,39960198,53055824,26190164,26865660,14310,5901,8409,497289904,182868389,314421514,14982002,2062416,12919585,128985681,76890329,52095352,6263927,1569904,4694022,154885247,88152905,66732343,14961806,8149108,6812698,828919,517601,311318,202789732,82276262,120513470,196741786,41369424,155372362,34952598,15019013,19933585,961877870,552720365,409157505
02/02/2017,5097380710,2811392730,2285987980,48453757,8388437,40065320,78382528,33878510,44504018,183873874,14755218,169118656,48194665,31143725,17050940,139423370,69772194,69651176,30925662,20942123,9983539,95765547,46549986,49215561,241923117,66832347,175090770,374291,146483,227808,110126671,70256317,39870353,408503457,255411784,153091673,111965078,50513302,61451776,1364538393,1036400103,328138290,1222007,780101,441906,48268045,22650318,25617727,73092762,26982010,46110752,86539750,54958081,31581669,53938505,27821935,26116570,282,282,0,382190610,134502642,247687968,16028021,2370797,13657224,124612388,75055630,49556758,4964737,1266376,3698361,174063259,98023811,76039448,16578692,9140282,7438410,766631,465033,301598,141900106,72807144,69092961,181732056,40333274,141398782,37850607,16720441,21130166,891181841,522524043,368657798
03/02/2017,4668594523,2646741039,2021853484,44102649,8606235,35496414,69403654,30073966,39329688,129899268,13741786,116157482,37946172,23719499,14226673,158673606,76996051,81677555,33514617,22754780,10759837,88405804,46017003,42388802,138852261,52870947,85981315,668773,206582,462191,105099244,65657465,39441779,415497211,260620809,154876403,99537662,45984961,53552701,1255449375,926941223,328508152,1479723,824046,655677,51287489,22532523,28754966,82585305,29669484,52915821,83264826,55944386,27320440,55308708,27817230,27491478,0,0,0,269416093,107196933,162219161,15604619,2458945,13145673,117193838,70899917,46293922,6142010,1459245,4682766,203021571,114345624,88675947,17203793,9703291,7500502,871154,561877,309277,132860194,67176984,65683209,147663292,34244437,113418855,42631659,19950782,22680878,865009954,507764031,357245922
04/02/2017,5013482971,2871491525,2141991446,42509954,8518509,33991445,68395094,30510448,37884646,151559543,14039524,137520019,39422816,24681203,14741612,156410158,75872570,80537588,40419200,27179636,13239564,76457047,37539100,38917947,144418814,65973246,78445568,1225981,285503,940477,103524735,65573132,37951604,412498989,262589075,149909914,87263061,40043017,47220044,1382811514,1007754419,375057095,1304299,660617,643682,52890361,23707804,29182558,102173037,38027270,64145768,94599334,65661260,28938074,53406274,26897690,26508584,36785,8165,28620,298842288,113648409,185193879,18604403,2637691,15966713,113144897,69153591,43991306,6737593,1662402,5075191,276350328,156520125,119830203,20467236,11186328,9280908,892235,512424,379810,128614685,68866165,59748520,124183985,30621559,93562426,45188217,22911858,22276359,969130108,578248785,390881323
05/02/2017,4805940696,2913262003,1892678693,30893129,6467161,24425968,62432131,29752964,32679167,12026751,2740803,9285948,20211483,10422433,9789050,66166798,37119385,29047413,45047325,29413214,15634112,17477825,9422458,8055367,125736327,63585785,62150542,837348,252291,585057,99019324,62486291,36533033,340143487,215231457,124912030,23149996,10454571,12695426,1805036974,1277213561,527823413,65177,31960,33217,40718609,18859519,21859090,107470671,43513218,63957453,98682620,69672334,29010286,38398553,18635191,19763362,938,938,0,185266336,78292831,106973504,18053460,2112974,15940486,87981926,52042587,35939339,5597917,1316312,4281605,335371521,184500083,150871438,17572488,9370418,8202069,746665,431210,315455,109910134,52613941,57296194,89030144,22968363,66061781,34131314,18281147,15850167,988763325,586056604,402706721
06/02/2017,3969084693,2392610275,1576474417,24613651,4086316,20527334,46612183,22320237,24291947,2776909,584591,2192317,3956952,1296108,2660844,18927697,5520489,13407208,44784198,28538486,16245713,6388848,2131907,4256941,131835487,56384475,75451012,369351,138259,231092,74234078,47794656,26439422,274648196,171508501,103139695,6941650,2731145,4210505,1768529345,1218528097,550001248,109748,30870,78878,31858456,14262533,17595923,79509379,31877343,47632036,81509374,58172607,23336767,15376023,8207083,7168940,1996,0,1996,124078833,48481065,75597768,10833453,1175245,9658207,41376086,25522199,15853888,4542458,1165120,3377338,298275777,161309534,136966243,7565206,4312091,3253114,439664,261749,177915,85295550,34899317,50396232,67048646,18230581,48818064,28493584,13879872,14613713,688151915,409259798,278892117
07/02/2017,4606775611,2637066158,1969709452,33540268,6088064,27452204,43530879,19493274,24037604,53512502,4226188,49286314,10344031,2645525,7698506,71431467,27684107,43747360,36314739,22886843,13427896,49058278,20068875,28989403,142953343,60827679,82125665,482779,154325,328454,106209198,65102278,41106920,343894398,208192333,135702065,29694941,12801217,16893724,1919992060,1295594591,624397470,577276,280123,297153,37813897,17784262,20029636,94094219,28678943,65415277,74335754,49165305,25170449,35409380,17865501,17543880,0,0,0,196046632,75419936,120626696,11165137,1487751,9677387,93696506,57264096,36432410,6891059,1587880,5303179,205847803,109654049,96193754,10913614,6084965,4828649,509280,277777,231503,85849441,36212117,49637324,93587191,23788129,69799063,36266870,16870542,19396328,782812666,448879484,333933182
